dis_along_flowline,area,mean_elevation,slope,bin_elevation,dx,width
3401.3396357540287,1689210.0,3044.85009765625,0.21073266863822937,3045.0,140.24686965010991,12044.546906567452
3543.4306146862195,1539058.0,3012.87841796875,0.20548543334007263,3015.0,143.93508821427207,10692.722803690842
3755.400113284677,1576596.0,2983.94580078125,0.10673419386148453,2985.0,280.00390898264294,5630.621392852523
4032.9770124376864,1595365.0,2954.63720703125,0.10860248655080795,2955.0,275.1498893233763,5798.1669697312145
4353.778300684772,1557827.0,2922.95849609375,0.08168379962444305,2925.0,366.45268717079574,4251.099949702184
4734.235237384693,1388906.0,2894.929931640625,0.07590698450803757,2895.0,394.46118622904714,3521.0206947801457
5073.550306426682,1088602.0,2864.432373046875,0.10518139600753784,2865.0,284.1689518549304,3830.826671577184
5389.950323889696,1219985.0,2833.328857421875,0.08583939075469971,2835.0,348.63108307109604,3499.358087216823
5768.571332586619,1689210.0,2804.100830078125,0.0732879787683487,2805.0,408.6109343227508,4134.030340621621
6199.360264740507,1820593.0,2775.60400390625,0.06613341718912125,2775.0,452.96692998502414,4019.262510091392
6662.554121075848,1745517.0,2744.150390625,0.06328395754098892,2745.0,473.42078268565876,3687.0307849560245
7220.5332467984235,1482751.0,2716.6015625,0.04665600135922432,2715.0,642.5374687594916,2307.6490821035823
7771.946713646212,581839.0,2685.44287109375,0.06508432328701019,2685.0,460.2894649360848,1264.0719467276824
8194.215073504223,487994.0,2654.9189453125,0.07791666686534882,2655.0,384.2472547799376,1269.9999646828428
8569.137697258333,487994.0,2624.18408203125,0.08187390863895416,2625.0,365.59799272828326,1334.7830395849107
8979.673341361538,656915.0,2595.618896484375,0.06577055156230927,2595.0,455.4732954781282,1442.268968393439
9354.895299111113,412918.0,2565.34375,0.10135652869939804,2565.0,294.97062002102035,1399.861450508442
9683.908934074196,544301.0,2535.56689453125,0.08244442939758301,2535.0,363.0566499051465,1499.2178221834142
10139.818872485204,938450.0,2503.962890625,0.05461402237415314,2505.0,548.7632269168695,1710.118233090285
10691.915712266025,957219.0,2475.85546875,0.05395973101258278,2475.0,555.430452644772,1723.3822802513741
11248.383797469509,1088602.0,2445.23486328125,0.05375925824046135,2445.0,557.5057177621969,1952.629301040355
11754.635546901023,844605.0,2416.433837890625,0.06583908945322037,2415.0,454.9977811008329,1856.283777816546
12194.058149943932,750760.0,2384.63037109375,0.07066234201192856,2385.0,423.8474249849854,1771.297773076232
12615.822999279157,807067.0,2354.571533203125,0.07136126607656479,2355.0,419.68227368546525,1923.0428602873606
13038.35992176382,656915.0,2325.009765625,0.07040669023990631,2325.0,425.3915712838603,1544.25955835793
13437.65928600234,731991.0,2294.879638671875,0.08021184056997299,2295.0,373.2071571931787,1961.3530606035733
13780.58251829708,469225.0,2266.70849609375,0.09566432237625122,2265.0,312.63930739630246,1500.8509451602933
14108.80669490925,544301.0,2235.32470703125,0.08703728765249252,2235.0,343.8090458280368,1583.149153883064
14480.211716904414,807067.0,2204.19873046875,0.07504657655954361,2205.0,399.00099816229084,2022.719250621351
14850.119034591708,600608.0,2177.537353515625,0.0877983495593071,2175.0,340.8136372122954,1762.2768998116019
15188.001782367222,581839.0,2142.9921875,0.08932676166296005,2145.0,334.95185833873313,1737.08246577809
15567.550282184045,694453.0,2115.9091796875,0.07061290740966797,2115.0,424.1451412949119,1637.300377601498
15938.743910010455,281535.0,2085.103515625,0.09399009495973587,2085.0,318.2421143579067,884.6566412746223
16234.83911682678,262766.0,2056.814697265625,0.10907507687807083,2055.0,273.94829927474666,959.1809866885438
16502.64745011373,243997.0,2024.5606689453125,0.1141505315899849,2025.0,261.66836729915576,932.4665511481074
16776.971064296235,225228.0,1995.5218505859375,0.10415899753570557,1995.0,286.9788610658512,784.8243566215783
17064.79111100661,262766.0,1967.5025634765625,0.10355628281831741,1965.0,288.6612323548959,910.2919635461859
17337.69016206804,243997.0,1937.33154296875,0.11614430695772171,1935.0,257.13686976796566,948.8993166175555
17616.87572436143,243997.0,1905.39208984375,0.09926296025514603,1905.0,301.2342548188148,809.9908828322275
17863.709134947174,262766.0,1874.5601806640625,0.154653862118721,1875.0,192.43256635266985,1365.4965216149046
18050.66593781519,131383.0,1844.4400634765625,0.16382500529289246,1845.0,181.48103938336322,723.9489064334958
18221.64561053262,93845.0,1815.363037109375,0.18480803072452545,1815.0,160.47830605150222,584.7830919269697
18388.061672273696,112614.0,1787.6417236328125,0.1723339855670929,1785.0,172.35381743064522,653.3884870018363
18568.381674363012,56307.0,1757.0849609375,0.1580037921667099,1755.0,188.28618674799063,299.05008419636977
18737.153205443567,37538.0,1724.639404296875,0.1983528435230255,1725.0,149.25687541311993,251.49930209982372
18894.939330294943,18769.0,1694.3511962890625,0.17846117913722992,1695.0,166.31537428963196,112.85186399733854
19034.180544229264,37538.0,1669.911376953125,0.26134124398231506,1665.0,112.16705357901292,334.661549913651
